document_id,page_index,vector_grid_detected,aligned_numeric_rows,detector_status,verification_status,notes
INE007A01025_2024,414,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2024,415,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2024,416,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2024,417,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2024,418,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2024,419,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2024,420,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2024,421,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2024,422,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2024,423,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2024,424,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2024,425,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2024,426,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2024,427,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2024,429,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2024,430,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2024,431,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2024,434,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,0,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,1,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,2,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,3,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,4,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,5,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,6,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,7,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,8,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,9,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,10,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,11,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,12,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,13,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,14,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,15,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,16,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,17,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,18,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,19,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,20,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,21,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,22,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,23,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,24,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,25,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,26,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,27,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,28,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,29,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,30,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,31,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,32,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,33,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,34,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE007A01025_2025,35,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,36,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,37,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,38,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,39,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,40,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,41,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,42,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,43,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,44,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,45,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,46,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,47,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,48,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,49,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,50,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,51,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,52,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,53,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,54,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,55,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,56,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,57,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,58,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,59,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,60,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,61,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,62,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,63,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,64,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,65,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,66,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,67,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,68,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,69,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,70,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,71,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,72,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,73,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,74,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,75,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,76,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,77,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,78,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,79,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,80,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,81,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,82,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,83,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,84,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,85,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,86,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,87,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,88,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,89,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,90,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,91,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,92,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,93,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,94,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,95,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,96,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,97,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,98,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,99,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,100,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,101,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,102,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,103,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,104,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,105,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,106,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,107,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,108,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,109,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,110,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,111,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,112,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,113,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,114,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,115,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,116,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,117,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,118,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,119,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,120,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,121,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,122,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,123,True,12,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=12"
INE007A01025_2025,124,True,7,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=7"
INE007A01025_2025,125,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,126,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,127,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,128,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,129,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE007A01025_2025,130,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,131,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,132,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,133,True,51,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=51"
INE007A01025_2025,134,True,11,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=11"
INE007A01025_2025,135,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,136,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,137,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,138,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,139,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,140,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,141,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,142,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,143,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE007A01025_2025,144,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,145,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,146,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,147,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,148,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,149,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE007A01025_2025,150,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,151,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,152,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,153,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,154,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,155,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,156,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,157,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,158,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,159,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,160,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,161,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,162,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,163,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,164,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,165,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,166,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,167,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,168,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,169,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,170,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,171,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,172,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,173,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,174,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,175,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,176,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,177,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,178,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,179,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,180,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,181,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,182,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,183,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,184,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,185,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,186,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,187,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,188,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,189,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,190,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,191,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,192,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE007A01025_2025,193,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,194,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,195,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,196,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,197,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,198,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,199,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,200,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,201,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,202,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,203,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,204,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,205,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,206,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,207,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,208,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,209,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,210,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,211,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,212,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,213,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,214,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,215,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,216,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,217,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,218,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,219,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE007A01025_2025,220,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,221,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,222,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,223,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,224,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,225,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,226,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE007A01025_2025,227,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,228,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,229,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,230,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,231,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,232,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE007A01025_2025,233,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,234,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,235,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,236,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,237,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE007A01025_2025,238,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,239,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE007A01025_2025,240,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,241,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,242,True,7,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=7"
INE007A01025_2025,243,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE007A01025_2025,244,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE007A01025_2025,245,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE007A01025_2025,246,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE007A01025_2025,247,True,7,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=7"
INE007A01025_2025,248,True,5,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=5"
INE007A01025_2025,249,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,250,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE007A01025_2025,251,True,7,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=7"
INE007A01025_2025,252,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE007A01025_2025,253,True,9,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=9"
INE007A01025_2025,254,True,10,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=10"
